timestamp_utc,profile,framework,route,round,wrk_args,rps,p50_ms,p90_ms,p99_ms,max_ms,socket_errors,non_2xx,raw_file
20260524T171346Z,latency,actix,json-static,5,-t4 -c128 -d15s,681340.81,0.097,0.330,2.500,15.700,0,0,/home/tiger/kruda-main-bench-20260524T171254Z/bench/reproducible/results/main-984f0d6-20260524T171346Z/raw/actix-latency-json-static-round-5.txt
20260524T171346Z,latency,actix,json-serialize,1,-t4 -c128 -d15s,682113.00,0.099,0.451,2.720,12.130,0,0,/home/tiger/kruda-main-bench-20260524T171254Z/bench/reproducible/results/main-984f0d6-20260524T171346Z/raw/actix-latency-json-serialize-round-1.txt
20260524T171346Z,latency,actix,json-serialize,2,-t4 -c128 -d15s,687623.09,0.097,0.573,2.750,10.110,0,0,/home/tiger/kruda-main-bench-20260524T171254Z/bench/reproducible/results/main-984f0d6-20260524T171346Z/raw/actix-latency-json-serialize-round-2.txt
20260524T171346Z,latency,actix,json-serialize,3,-t4 -c128 -d15s,683555.00,0.096,0.561,2.660,30.240,0,0,/home/tiger/kruda-main-bench-20260524T171254Z/bench/reproducible/results/main-984f0d6-20260524T171346Z/raw/actix-latency-json-serialize-round-3.txt
20260524T171346Z,latency,actix,json-serialize,4,-t4 -c128 -d15s,696111.55,0.093,1.190,3.360,10.330,0,0,/home/tiger/kruda-main-bench-20260524T171254Z/bench/reproducible/results/main-984f0d6-20260524T171346Z/raw/actix-latency-json-serialize-round-4.txt
20260524T171346Z,latency,actix,json-serialize,5,-t4 -c128 -d15s,685303.65,0.095,0.860,3.260,16.990,0,0,/home/tiger/kruda-main-bench-20260524T171254Z/bench/reproducible/results/main-984f0d6-20260524T171346Z/raw/actix-latency-json-serialize-round-5.txt
20260524T171346Z,throughput,actix,plaintext-handler,1,-t4 -c256 -d15s,727705.10,0.178,1.470,3.640,16.210,0,0,/home/tiger/kruda-main-bench-20260524T171254Z/bench/reproducible/results/main-984f0d6-20260524T171346Z/raw/actix-throughput-plaintext-handler-round-1.txt
20260524T171346Z,throughput,actix,plaintext-handler,2,-t4 -c256 -d15s,722328.75,0.177,1.560,3.700,16.970,0,0,/home/tiger/kruda-main-bench-20260524T171254Z/bench/reproducible/results/main-984f0d6-20260524T171346Z/raw/actix-throughput-plaintext-handler-round-2.txt
20260524T171346Z,throughput,actix,plaintext-handler,3,-t4 -c256 -d15s,715302.30,0.175,1.010,3.300,12.780,0,0,/home/tiger/kruda-main-bench-20260524T171254Z/bench/reproducible/results/main-984f0d6-20260524T171346Z/raw/actix-throughput-plaintext-handler-round-3.txt
20260524T171346Z,throughput,actix,plaintext-handler,4,-t4 -c256 -d15s,740644.52,0.175,1.780,3.910,15.320,0,0,/home/tiger/kruda-main-bench-20260524T171254Z/bench/reproducible/results/main-984f0d6-20260524T171346Z/raw/actix-throughput-plaintext-handler-round-4.txt
20260524T171346Z,throughput,actix,plaintext-handler,5,-t4 -c256 -d15s,708153.41,0.178,1.030,3.330,17.140,0,0,/home/tiger/kruda-main-bench-20260524T171254Z/bench/reproducible/results/main-984f0d6-20260524T171346Z/raw/actix-throughput-plaintext-handler-round-5.txt
20260524T171346Z,throughput,actix,json-static,1,-t4 -c256 -d15s,711311.49,0.178,1.050,3.390,22.430,0,0,/home/tiger/kruda-main-bench-20260524T171254Z/bench/reproducible/results/main-984f0d6-20260524T171346Z/raw/actix-throughput-json-static-round-1.txt
20260524T171346Z,throughput,actix,json-static,2,-t4 -c256 -d15s,709277.85,0.162,0.593,2.900,11.690,0,0,/home/tiger/kruda-main-bench-20260524T171254Z/bench/reproducible/results/main-984f0d6-20260524T171346Z/raw/actix-throughput-json-static-round-2.txt
20260524T171346Z,throughput,actix,json-static,3,-t4 -c256 -d15s,712763.16,0.176,0.910,3.140,12.670,0,0,/home/tiger/kruda-main-bench-20260524T171254Z/bench/reproducible/results/main-984f0d6-20260524T171346Z/raw/actix-throughput-json-static-round-3.txt
20260524T171346Z,throughput,actix,json-static,4,-t4 -c256 -d15s,726692.11,0.173,1.070,3.230,17.160,0,0,/home/tiger/kruda-main-bench-20260524T171254Z/bench/reproducible/results/main-984f0d6-20260524T171346Z/raw/actix-throughput-json-static-round-4.txt
20260524T171346Z,throughput,actix,json-static,5,-t4 -c256 -d15s,715297.13,0.173,1.040,3.240,16.680,0,0,/home/tiger/kruda-main-bench-20260524T171254Z/bench/reproducible/results/main-984f0d6-20260524T171346Z/raw/actix-throughput-json-static-round-5.txt
20260524T171346Z,throughput,actix,json-serialize,1,-t4 -c256 -d15s,702092.28,0.175,0.748,2.960,18.270,0,0,/home/tiger/kruda-main-bench-20260524T171254Z/bench/reproducible/results/main-984f0d6-20260524T171346Z/raw/actix-throughput-json-serialize-round-1.txt
20260524T171346Z,throughput,actix,json-serialize,2,-t4 -c256 -d15s,711063.49,0.177,1.150,3.370,25.260,0,0,/home/tiger/kruda-main-bench-20260524T171254Z/bench/reproducible/results/main-984f0d6-20260524T171346Z/raw/actix-throughput-json-serialize-round-2.txt
20260524T171346Z,throughput,actix,json-serialize,3,-t4 -c256 -d15s,706941.96,0.174,1.110,3.500,13.660,0,0,/home/tiger/kruda-main-bench-20260524T171254Z/bench/reproducible/results/main-984f0d6-20260524T171346Z/raw/actix-throughput-json-serialize-round-3.txt
20260524T171346Z,throughput,actix,json-serialize,4,-t4 -c256 -d15s,709414.55,0.172,0.860,3.120,21.930,0,0,/home/tiger/kruda-main-bench-20260524T171254Z/bench/reproducible/results/main-984f0d6-20260524T171346Z/raw/actix-throughput-json-serialize-round-4.txt
20260524T171346Z,throughput,actix,json-serialize,5,-t4 -c256 -d15s,705120.53,0.188,0.900,3.170,17.060,0,0,/home/tiger/kruda-main-bench-20260524T171254Z/bench/reproducible/results/main-984f0d6-20260524T171346Z/raw/actix-throughput-json-serialize-round-5.txt
